Genes,Annotations,Depth,Level,Score
SAS_RS03820,GO:0071704,2,2,0.7826529799999999
SAS_RS03890,GO:0006807,2,2,0.63915026
SAS_RS03890,GO:0044237,2,2,0.698242988
SAS_RS03890,GO:0044238,2,2,0.659052194
SAS_RS03890,GO:0071704,2,2,0.7629017159999999
SAS_RS04080,GO:0006807,2,2,0.6372699519999999
SAS_RS04080,GO:0044237,2,2,0.6970132299999999
SAS_RS04080,GO:0044238,2,2,0.657857928
SAS_RS04080,GO:0071704,2,2,0.763020288
SAS_RS04090,GO:0006807,2,2,0.6456202799999999
SAS_RS04090,GO:0006810,3,3,0.694855634
SAS_RS04090,GO:0006811,4,4,0.536658104
SAS_RS04090,GO:0044237,2,2,0.7106137020000001
SAS_RS04090,GO:0044238,2,2,0.6701326759999999
SAS_RS04090,GO:0051234,2,2,0.694855634
SAS_RS04090,GO:0055085,4,2,0.536658104
SAS_RS04090,GO:0071704,2,2,0.779909422
SAS_RS04095,GO:0006807,2,2,0.638445674
SAS_RS04095,GO:0044237,2,2,0.699918214
SAS_RS04095,GO:0044238,2,2,0.6607491339999999
SAS_RS04095,GO:0071704,2,2,0.766622948
SAS_RS04100,GO:0006807,2,2,0.64504436
SAS_RS04100,GO:0044237,2,2,0.705997574
SAS_RS04100,GO:0044238,2,2,0.664532008
SAS_RS04100,GO:0071704,2,2,0.7732017200000001
SAS_RS04105,GO:0006807,2,2,0.63792669
SAS_RS04105,GO:0044237,2,2,0.6998873160000001
SAS_RS04105,GO:0044238,2,2,0.6594734599999998
SAS_RS04105,GO:0071704,2,2,0.766264376
SAS_RS04120,GO:0006807,2,2,0.642204212
SAS_RS04120,GO:0044237,2,2,0.7056530679999999
SAS_RS04120,GO:0044238,2,2,0.665514986
SAS_RS04120,GO:0071704,2,2,0.7732607
SAS_RS04190,GO:0006807,2,2,0.6391327299999999
SAS_RS04190,GO:0044237,2,2,0.6964785339999999
SAS_RS04190,GO:0044238,2,2,0.656056486
SAS_RS04190,GO:0071704,2,2,0.7616013319999999
SAS_RS04265,GO:0006807,2,2,0.64091157
SAS_RS04265,GO:0044237,2,2,0.6999997560000001
SAS_RS04265,GO:0044238,2,2,0.6609343560000001
SAS_RS04265,GO:0071704,2,2,0.7657181759999999
SAS_RS04270,GO:0006807,2,2,0.643690206
SAS_RS04270,GO:0044237,2,2,0.7065986959999999
SAS_RS04270,GO:0044238,2,2,0.666889716
SAS_RS04270,GO:0071704,2,2,0.775402212
SAS_RS04280,GO:0005975,3,3,0.5243324979999999
SAS_RS04280,GO:0006793,3,3,0.6484633040000001
SAS_RS04280,GO:0006796,4,4,0.630108292
SAS_RS04280,GO:0006807,2,2,0.643910018
SAS_RS04280,GO:0009058,2,2,0.5184144479999999
SAS_RS04280,GO:0044237,2,2,0.704568192
SAS_RS04280,GO:0044238,2,2,0.6644875299999999
SAS_RS04280,GO:0071704,2,2,0.771213934
SAS_RS04280,GO:1901135,3,3,0.529207678
SAS_RS04280,GO:1901137,4,4,0.5184144479999999
SAS_RS04280,GO:1901576,3,3,0.5184144479999999
SAS_RS04545,GO:0006807,2,2,0.6384625180000001
SAS_RS04545,GO:0006810,3,3,0.934669626
SAS_RS04545,GO:0006811,4,4,0.795726244
SAS_RS04545,GO:0044237,2,2,0.700076888
SAS_RS04545,GO:0044238,2,2,0.660226016
SAS_RS04545,GO:0051234,2,2,0.934669626
SAS_RS04545,GO:0055085,4,2,0.834962448
SAS_RS04545,GO:0071704,2,2,0.765951536
SAS_RS05090,GO:0006807,2,2,0.640576472
SAS_RS05090,GO:0044237,2,2,0.698348554
SAS_RS05090,GO:0044238,2,2,0.6593816240000001
SAS_RS05090,GO:0071704,2,2,0.7638821200000001
SAS_RS05145,GO:0006807,2,2,0.63586008
SAS_RS05145,GO:0044237,2,2,0.6973330000000001
SAS_RS05145,GO:0044238,2,2,0.65833771
SAS_RS05145,GO:0071704,2,2,0.7623565360000001
SAS_RS05365,GO:0006807,2,2,0.63853491
SAS_RS05365,GO:0044237,2,2,0.700482188
SAS_RS05365,GO:0044238,2,2,0.659701248
SAS_RS05365,GO:0071704,2,2,0.766647648
SAS_RS05440,GO:0006807,2,2,0.63525098
SAS_RS05440,GO:0044237,2,2,0.6922894480000001
SAS_RS05440,GO:0044238,2,2,0.65325183
SAS_RS05440,GO:0071704,2,2,0.755555326
SAS_RS05535,GO:0006807,2,2,0.6358946879999999
SAS_RS05535,GO:0044237,2,2,0.695370422
SAS_RS05535,GO:0044238,2,2,0.6564684780000001
SAS_RS05535,GO:0071704,2,2,0.7601914599999999
SAS_RS05590,GO:0006807,2,2,0.637621906
SAS_RS05590,GO:0043603,3,3,0.498258688
SAS_RS05590,GO:0044237,2,2,0.6948062480000001
SAS_RS05590,GO:0044238,2,2,0.655474156
SAS_RS05590,GO:0071704,2,2,0.759067246
SAS_RS05595,GO:0006807,2,2,0.6341582960000001
SAS_RS05595,GO:0044237,2,2,0.6930891800000001
SAS_RS05595,GO:0044238,2,2,0.65450051
SAS_RS05595,GO:0071704,2,2,0.757178106
SAS_RS05775,GO:0006412,7,4,0.9006001379999999
SAS_RS05775,GO:0006518,4,4,0.903427898
SAS_RS05775,GO:0006807,2,2,0.921383232
SAS_RS05775,GO:0009058,2,2,0.900750324
SAS_RS05775,GO:0009059,4,4,0.9006001379999999
SAS_RS05775,GO:0019538,4,3,0.9006001379999999
SAS_RS05775,GO:0034641,3,3,0.900750324
SAS_RS05775,GO:0043043,6,5,0.900750324
SAS_RS05775,GO:0043170,3,3,0.9006001379999999
SAS_RS05775,GO:0043603,3,3,0.921383232
SAS_RS05775,GO:0043604,5,4,0.900750324
SAS_RS05775,GO:0044237,2,2,0.900750324
SAS_RS05775,GO:0044238,2,2,0.9006001379999999
SAS_RS05775,GO:0044249,3,3,0.900750324
SAS_RS05775,GO:0044271,4,4,0.900750324
SAS_RS05775,GO:0071704,2,2,0.903427898
SAS_RS05775,GO:1901564,3,3,0.903427898
SAS_RS05775,GO:1901566,4,4,0.900750324
SAS_RS05775,GO:1901576,3,3,0.900750324
SAS_RS05890,GO:0006807,2,2,0.65217598
SAS_RS05890,GO:0044237,2,2,0.715361488
SAS_RS05890,GO:0044238,2,2,0.67555859
SAS_RS05890,GO:0071704,2,2,0.782685516
SAS_RS06060,GO:0006807,2,2,0.634555592
SAS_RS06060,GO:0044237,2,2,0.691138088
SAS_RS06060,GO:0044238,2,2,0.651267448
SAS_RS06060,GO:0071704,2,2,0.75381392
SAS_RS06455,GO:0006807,2,2,0.6356147
SAS_RS06455,GO:0006810,3,3,0.8401126720000001
SAS_RS06455,GO:0006811,4,4,0.623405366
SAS_RS06455,GO:0044237,2,2,0.692778892
SAS_RS06455,GO:0044238,2,2,0.65364848
SAS_RS06455,GO:0051234,2,2,0.8401126720000001
SAS_RS06455,GO:0071702,4,4,0.802500354
SAS_RS06455,GO:0071704,2,2,0.755766252
SAS_RS06510,GO:0006807,2,2,0.634973972
SAS_RS06510,GO:0044237,2,2,0.6915142340000001
SAS_RS06510,GO:0044238,2,2,0.652503402
SAS_RS06510,GO:0071704,2,2,0.7541992179999999
SAS_RS06695,GO:0006807,2,2,0.623368074
SAS_RS06695,GO:0006810,3,3,0.5715512
SAS_RS06695,GO:0044237,2,2,0.6784760280000001
SAS_RS06695,GO:0044238,2,2,0.6407181339999999
SAS_RS06695,GO:0051234,2,2,0.5715512
SAS_RS06695,GO:0071704,2,2,0.73705082
SAS_RS06795,GO:0006807,2,2,0.634566592
SAS_RS06795,GO:0044237,2,2,0.690850972
SAS_RS06795,GO:0044238,2,2,0.65202307
SAS_RS06795,GO:0071704,2,2,0.753522068
SAS_RS06850,GO:0006807,2,2,0.6306588
SAS_RS06850,GO:0044237,2,2,0.68874282
SAS_RS06850,GO:0044238,2,2,0.650662426
SAS_RS06850,GO:0071704,2,2,0.75080764
SAS_RS07015,GO:0006807,2,2,0.6296042479999999
SAS_RS07015,GO:0044237,2,2,0.687761332
SAS_RS07015,GO:0044238,2,2,0.6494253480000001
SAS_RS07015,GO:0071704,2,2,0.749368604
SAS_RS07125,GO:0006807,2,2,0.632199356
SAS_RS07125,GO:0044237,2,2,0.6921581920000001
SAS_RS07125,GO:0044238,2,2,0.6537502820000001
SAS_RS07125,GO:0071704,2,2,0.755904318
SAS_RS07270,GO:0006807,2,2,0.6276580599999999
SAS_RS07270,GO:0044237,2,2,0.684515094
SAS_RS07270,GO:0044238,2,2,0.6470572299999999
SAS_RS07270,GO:0071704,2,2,0.7457744199999999
SAS_RS07275,GO:0006807,2,2,0.6294992799999999
SAS_RS07275,GO:0044237,2,2,0.6873069
SAS_RS07275,GO:0044238,2,2,0.64948029
SAS_RS07275,GO:0071704,2,2,0.74902061
SAS_RS07455,GO:0006807,2,2,0.6280477820000001
SAS_RS07455,GO:0044237,2,2,0.684653076
SAS_RS07455,GO:0044238,2,2,0.646997724
SAS_RS07455,GO:0071704,2,2,0.74620164
SAS_RS07785,GO:0006807,2,2,0.626467232
SAS_RS07785,GO:0044237,2,2,0.68291359
SAS_RS07785,GO:0044238,2,2,0.645286752
SAS_RS07785,GO:0071704,2,2,0.7434898179999999
SAS_RS07810,GO:0006807,2,2,0.632345268
SAS_RS07810,GO:0044237,2,2,0.688843038
SAS_RS07810,GO:0044238,2,2,0.650329252
SAS_RS07810,GO:0071704,2,2,0.7500493859999999
SAS_RS07815,GO:0006807,2,2,0.630884976
SAS_RS07815,GO:0044237,2,2,0.686093774
SAS_RS07815,GO:0044238,2,2,0.647956022
SAS_RS07815,GO:0071704,2,2,0.7468148720000001
SAS_RS08160,GO:0006807,2,2,0.629449228
SAS_RS08160,GO:0044237,2,2,0.68513084
SAS_RS08160,GO:0044238,2,2,0.6467586599999999
SAS_RS08160,GO:0071704,2,2,0.745257596
SAS_RS08230,GO:0006807,2,2,0.627119016
SAS_RS08230,GO:0019222,3,3,0.5393143499999999
SAS_RS08230,GO:0044237,2,2,0.68439428
SAS_RS08230,GO:0044238,2,2,0.6464177440000001
SAS_RS08230,GO:0050789,2,2,0.5393143499999999
SAS_RS08230,GO:0051171,4,4,0.531875776
SAS_RS08230,GO:0071704,2,2,0.745484494
SAS_RS08230,GO:0080090,4,4,0.5351632000000001
SAS_RS08940,GO:0006807,2,2,0.62653834
SAS_RS08940,GO:0044237,2,2,0.6847709359999999
SAS_RS08940,GO:0044238,2,2,0.64640998
SAS_RS08940,GO:0071704,2,2,0.745750448
SAS_RS09050,GO:0006139,4,3,0.525746934
SAS_RS09050,GO:0006725,3,3,0.525746934
SAS_RS09050,GO:0006807,2,2,0.6332241200000002
SAS_RS09050,GO:0009058,2,2,0.525746934
SAS_RS09050,GO:0009059,4,4,0.525746934
SAS_RS09050,GO:0016070,6,5,0.525746934
SAS_RS09050,GO:0018130,4,4,0.525746934
SAS_RS09050,GO:0019222,3,3,0.569891572
SAS_RS09050,GO:0019438,4,4,0.525746934
SAS_RS09050,GO:0031323,4,4,0.489969048
SAS_RS09050,GO:0034641,3,3,0.525746934
SAS_RS09050,GO:0034654,5,4,0.525746934
SAS_RS09050,GO:0043170,3,3,0.525746934
SAS_RS09050,GO:0044237,2,2,0.694612264
SAS_RS09050,GO:0044238,2,2,0.656032136
SAS_RS09050,GO:0044249,3,3,0.525746934
SAS_RS09050,GO:0044271,4,4,0.525746934
SAS_RS09050,GO:0046483,3,3,0.525746934
SAS_RS09050,GO:0050789,2,2,0.569891572
SAS_RS09050,GO:0050794,3,3,0.489969048
SAS_RS09050,GO:0051171,4,4,0.55182436
SAS_RS09050,GO:0060255,4,4,0.4966413819999999
SAS_RS09050,GO:0071704,2,2,0.7589267959999999
SAS_RS09050,GO:0080090,4,4,0.569447052
SAS_RS09050,GO:0090304,5,4,0.525746934
SAS_RS09050,GO:1901360,3,3,0.525746934
SAS_RS09050,GO:1901362,4,4,0.525746934
SAS_RS09050,GO:1901576,3,3,0.525746934
SAS_RS09415,GO:0006807,2,2,0.6337427019999999
SAS_RS09415,GO:0044237,2,2,0.6923701800000001
SAS_RS09415,GO:0044238,2,2,0.6525792559999999
SAS_RS09415,GO:0071704,2,2,0.754152864
SAS_RS09455,GO:0006807,2,2,0.6293080759999999
SAS_RS09455,GO:0044237,2,2,0.688140488
SAS_RS09455,GO:0044238,2,2,0.650831006
SAS_RS09455,GO:0071704,2,2,0.751172536
SAS_RS09495,GO:0006807,2,2,0.63708417
SAS_RS09495,GO:0044237,2,2,0.69984111
SAS_RS09495,GO:0044238,2,2,0.659987078
SAS_RS09495,GO:0071704,2,2,0.764561884
SAS_RS09765,GO:0006807,2,2,0.635216142
SAS_RS09765,GO:0044237,2,2,0.69874797
SAS_RS09765,GO:0044238,2,2,0.659727674
SAS_RS09765,GO:0071704,2,2,0.763800348
SAS_RS09795,GO:0006807,2,2,0.63362075
SAS_RS09795,GO:0044237,2,2,0.6917093700000001
SAS_RS09795,GO:0044238,2,2,0.6525713
SAS_RS09795,GO:0071704,2,2,0.7536599840000001
SAS_RS10030,GO:0006807,2,2,0.645535564
SAS_RS10030,GO:0044237,2,2,0.707667356
SAS_RS10030,GO:0044238,2,2,0.6677121859999999
SAS_RS10030,GO:0071704,2,2,0.772883666
SAS_RS10035,GO:0006807,2,2,0.63440053
SAS_RS10035,GO:0044237,2,2,0.69666859
SAS_RS10035,GO:0044238,2,2,0.65656936
SAS_RS10035,GO:0071704,2,2,0.760893942
SAS_RS10815,GO:0006139,4,3,0.529842896
SAS_RS10815,GO:0006725,3,3,0.529842896
SAS_RS10815,GO:0006807,2,2,0.6436850120000001
SAS_RS10815,GO:0009058,2,2,0.529842896
SAS_RS10815,GO:0009059,4,4,0.529842896
SAS_RS10815,GO:0016070,6,5,0.529842896
SAS_RS10815,GO:0018130,4,4,0.529842896
SAS_RS10815,GO:0019438,4,4,0.529842896
SAS_RS10815,GO:0034641,3,3,0.529842896
SAS_RS10815,GO:0034654,5,4,0.529842896
SAS_RS10815,GO:0043170,3,3,0.529842896
SAS_RS10815,GO:0044237,2,2,0.7116279299999999
SAS_RS10815,GO:0044238,2,2,0.670190296
SAS_RS10815,GO:0044249,3,3,0.529842896
SAS_RS10815,GO:0044271,4,4,0.529842896
SAS_RS10815,GO:0046483,3,3,0.529842896
SAS_RS10815,GO:0071704,2,2,0.7794478119999999
SAS_RS10815,GO:0090304,5,4,0.529842896
SAS_RS10815,GO:1901360,3,3,0.529842896
SAS_RS10815,GO:1901362,4,4,0.529842896
SAS_RS10815,GO:1901576,3,3,0.529842896
SAS_RS11055,GO:0006139,4,3,0.50244288
SAS_RS11055,GO:0006725,3,3,0.50244288
SAS_RS11055,GO:0006807,2,2,0.6338989859999999
SAS_RS11055,GO:0016070,6,5,0.50244288
SAS_RS11055,GO:0034641,3,3,0.50244288
SAS_RS11055,GO:0034660,7,6,0.490576566
SAS_RS11055,GO:0043170,3,3,0.50244288
SAS_RS11055,GO:0044237,2,2,0.695871782
SAS_RS11055,GO:0044238,2,2,0.658641134
SAS_RS11055,GO:0046483,3,3,0.50244288
SAS_RS11055,GO:0071704,2,2,0.7609226
SAS_RS11055,GO:0090304,5,4,0.50244288
SAS_RS11055,GO:1901360,3,3,0.50244288
SAS_RS11110,GO:0006807,2,2,0.636431116
SAS_RS11110,GO:0044237,2,2,0.70044796
SAS_RS11110,GO:0044238,2,2,0.662688186
SAS_RS11110,GO:0071704,2,2,0.766628556
SAS_RS11115,GO:0006807,2,2,0.630155564
SAS_RS11115,GO:0006810,3,3,0.917124654
SAS_RS11115,GO:0006811,4,4,0.7255296199999999
SAS_RS11115,GO:0044237,2,2,0.6906336019999999
SAS_RS11115,GO:0044238,2,2,0.654233662
SAS_RS11115,GO:0051234,2,2,0.917124654
SAS_RS11115,GO:0055085,4,2,0.79652313
SAS_RS11115,GO:0071704,2,2,0.754640076
SAS_RS11295,GO:0006807,2,2,0.6469626099999999
SAS_RS11295,GO:0044237,2,2,0.7139774620000001
SAS_RS11295,GO:0044238,2,2,0.67415012
SAS_RS11295,GO:0071704,2,2,0.7813905400000001
SAS_RS11695,GO:0006807,2,2,0.64603
SAS_RS11695,GO:0044237,2,2,0.709644334
SAS_RS11695,GO:0044238,2,2,0.6710368999999999
SAS_RS11695,GO:0071704,2,2,0.7776168800000001
SAS_RS12035,GO:0006807,2,2,0.647465506
SAS_RS12035,GO:0044237,2,2,0.712217806
SAS_RS12035,GO:0044238,2,2,0.673885714
SAS_RS12035,GO:0071704,2,2,0.7806149099999999
SAS_RS12095,GO:0006807,2,2,0.642578548
SAS_RS12095,GO:0006810,3,3,0.793106316
SAS_RS12095,GO:0044237,2,2,0.703974264
SAS_RS12095,GO:0044238,2,2,0.666914418
SAS_RS12095,GO:0051234,2,2,0.793106316
SAS_RS12095,GO:0071704,2,2,0.7713867000000001
SAS_RS12165,GO:0006807,2,2,0.649638136
SAS_RS12165,GO:0044237,2,2,0.71543489
SAS_RS12165,GO:0044238,2,2,0.676411156
SAS_RS12165,GO:0071704,2,2,0.7848727820000001
SAS_RS12245,GO:0006807,2,2,0.64471928
SAS_RS12245,GO:0044237,2,2,0.7076539599999999
SAS_RS12245,GO:0044238,2,2,0.669755984
SAS_RS12245,GO:0071704,2,2,0.7753796559999999
SAS_RS12270,GO:0006807,2,2,0.65183532
SAS_RS12270,GO:0044237,2,2,0.722910188
SAS_RS12270,GO:0044238,2,2,0.68039151
SAS_RS12270,GO:0071704,2,2,0.7938445080000001
SAS_RS12305,GO:0006807,2,2,0.640027044
SAS_RS12305,GO:0006810,3,3,0.902064778
SAS_RS12305,GO:0006811,4,4,0.7109743399999999
SAS_RS12305,GO:0044237,2,2,0.704894608
SAS_RS12305,GO:0044238,2,2,0.6661822279999999
SAS_RS12305,GO:0051234,2,2,0.902064778
SAS_RS12305,GO:0055085,4,2,0.722654118
SAS_RS12305,GO:0071704,2,2,0.772766496
SAS_RS12360,GO:0006807,2,2,0.62934068
SAS_RS12360,GO:0044237,2,2,0.6893342500000001
SAS_RS12360,GO:0044238,2,2,0.6536330379999999
SAS_RS12360,GO:0071704,2,2,0.7537445079999999
SAS_RS12490,GO:0006807,2,2,0.64275559
SAS_RS12490,GO:0044237,2,2,0.709269826
SAS_RS12490,GO:0044238,2,2,0.6715438839999999
SAS_RS12490,GO:0071704,2,2,0.7787362099999999
SAS_RS12695,GO:0006082,3,3,0.6947695620000001
SAS_RS12695,GO:0006807,2,2,0.644988758
SAS_RS12695,GO:0009058,2,2,0.6234087319999999
SAS_RS12695,GO:0016053,4,4,0.6234087319999999
SAS_RS12695,GO:0044237,2,2,0.7167987520000001
SAS_RS12695,GO:0044238,2,2,0.672298956
SAS_RS12695,GO:0044249,3,3,0.6234087319999999
SAS_RS12695,GO:0044281,2,2,0.6947695620000001
SAS_RS12695,GO:0044283,3,3,0.6234087319999999
SAS_RS12695,GO:0071704,2,2,0.78095548
SAS_RS12695,GO:1901576,3,3,0.6234087319999999
SAS_RS12870,GO:0006807,2,2,0.646074106
SAS_RS12870,GO:0044237,2,2,0.7133655079999999
SAS_RS12870,GO:0044238,2,2,0.6723952879999999
SAS_RS12870,GO:0071704,2,2,0.78313562
SAS_RS12915,GO:0006807,2,2,0.6443254960000001
SAS_RS12915,GO:0044237,2,2,0.7135246479999999
SAS_RS12915,GO:0044238,2,2,0.6722916119999999
SAS_RS12915,GO:0071704,2,2,0.783107068
SAS_RS12925,GO:0006807,2,2,0.6502107500000001
SAS_RS12925,GO:0044237,2,2,0.720578162
SAS_RS12925,GO:0044238,2,2,0.6805856840000001
SAS_RS12925,GO:0071704,2,2,0.792553442
SAS_RS12930,GO:0006807,2,2,0.6477178799999999
SAS_RS12930,GO:0044237,2,2,0.716697426
SAS_RS12930,GO:0044238,2,2,0.6772795
SAS_RS12930,GO:0071704,2,2,0.787712808
SAS_RS12935,GO:0006807,2,2,0.645357118
SAS_RS12935,GO:0044237,2,2,0.7129576099999999
SAS_RS12935,GO:0044238,2,2,0.6742384720000001
SAS_RS12935,GO:0071704,2,2,0.7833001719999999
SAS_RS12955,GO:0006807,2,2,0.649266408
SAS_RS12955,GO:0006810,3,3,0.5387132539999999
SAS_RS12955,GO:0044237,2,2,0.7154087600000001
SAS_RS12955,GO:0044238,2,2,0.677765088
SAS_RS12955,GO:0051234,2,2,0.5387132539999999
SAS_RS12955,GO:0071704,2,2,0.7853017
SAS_RS13170,GO:0006807,2,2,0.64429926
SAS_RS13170,GO:0006810,3,3,0.5583166239999999
SAS_RS13170,GO:0044237,2,2,0.70708748
SAS_RS13170,GO:0044238,2,2,0.670167674
SAS_RS13170,GO:0051234,2,2,0.5583166239999999
SAS_RS13170,GO:0071704,2,2,0.775831998
SAS_RS13190,GO:0006807,2,2,0.6571348499999999
SAS_RS13190,GO:0019538,4,3,0.505074588
SAS_RS13190,GO:0043170,3,3,0.505074588
SAS_RS13190,GO:0043412,4,4,0.505074588
SAS_RS13190,GO:0044237,2,2,0.73155909
SAS_RS13190,GO:0044238,2,2,0.6910663960000001
SAS_RS13190,GO:0071704,2,2,0.805341418
SAS_RS13190,GO:1901564,3,3,0.505074588
SAS_RS13220,GO:0006807,2,2,0.648112596
SAS_RS13220,GO:0019222,3,3,0.5004851260000001
SAS_RS13220,GO:0044237,2,2,0.7128417939999999
SAS_RS13220,GO:0044238,2,2,0.6733015119999999
SAS_RS13220,GO:0050789,2,2,0.5004851260000001
SAS_RS13220,GO:0071704,2,2,0.781952628
SAS_RS13220,GO:0080090,4,4,0.499619566
SAS_RS13385,GO:0006807,2,2,0.6508793780000001
SAS_RS13385,GO:0044237,2,2,0.717675436
SAS_RS13385,GO:0044238,2,2,0.679394166
SAS_RS13385,GO:0071704,2,2,0.78827026
SAS_RS13390,GO:0006807,2,2,0.64563257
SAS_RS13390,GO:0044237,2,2,0.713172354
SAS_RS13390,GO:0044238,2,2,0.6743362020000001
SAS_RS13390,GO:0071704,2,2,0.78383026
SAS_RS13575,GO:0006807,2,2,0.644071448
SAS_RS13575,GO:0044237,2,2,0.7113525820000001
SAS_RS13575,GO:0044238,2,2,0.6732999399999999
SAS_RS13575,GO:0071704,2,2,0.781660238
SAS_RS13690,GO:0006807,2,2,0.6553897900000001
SAS_RS13690,GO:0044237,2,2,0.7278487280000001
SAS_RS13690,GO:0044238,2,2,0.687442342
SAS_RS13690,GO:0071704,2,2,0.8009607599999999
SAS_RS14005,GO:0006807,2,2,0.6523585
SAS_RS14005,GO:0044237,2,2,0.71777926
SAS_RS14005,GO:0044238,2,2,0.676769986
SAS_RS14005,GO:0071704,2,2,0.787821034
SAS_RS14100,GO:0006807,2,2,0.6524040999999999
SAS_RS14100,GO:0006810,3,3,0.8951819999999999
SAS_RS14100,GO:0006811,4,4,0.71654694
SAS_RS14100,GO:0006812,5,5,0.5531337959999999
SAS_RS14100,GO:0030001,6,6,0.5531337959999999
SAS_RS14100,GO:0044237,2,2,0.72419666
SAS_RS14100,GO:0044238,2,2,0.6830520680000001
SAS_RS14100,GO:0051234,2,2,0.8998015740000002
SAS_RS14100,GO:0055085,4,2,0.765485394
