Genes,Annotations,Depth,Level,Score
NTHI_RS01670,GO:0006807,2,2,0.567656842
NTHI_RS01670,GO:0044237,2,2,0.6077076800000001
NTHI_RS01670,GO:0044238,2,2,0.57075584
NTHI_RS01670,GO:0071704,2,2,0.705596938
NTHI_RS01855,GO:0006807,2,2,0.566352176
NTHI_RS01855,GO:0044237,2,2,0.6050927859999999
NTHI_RS01855,GO:0044238,2,2,0.56976195
NTHI_RS01855,GO:0071704,2,2,0.702208326
NTHI_RS02005,GO:0006807,2,2,0.5741851199999999
NTHI_RS02005,GO:0044237,2,2,0.612642708
NTHI_RS02005,GO:0044238,2,2,0.5787818659999999
NTHI_RS02005,GO:0071704,2,2,0.7054173880000001
NTHI_RS02010,GO:0006139,4,3,0.93076279
NTHI_RS02010,GO:0006259,6,4,0.93076279
NTHI_RS02010,GO:0006281,7,5,0.734187188
NTHI_RS02010,GO:0006725,3,3,0.93076279
NTHI_RS02010,GO:0006807,2,2,0.93076279
NTHI_RS02010,GO:0006950,2,2,0.75964039
NTHI_RS02010,GO:0006974,4,4,0.734187188
NTHI_RS02010,GO:0033554,3,3,0.734187188
NTHI_RS02010,GO:0034641,3,3,0.93076279
NTHI_RS02010,GO:0043170,3,3,0.93076279
NTHI_RS02010,GO:0044237,2,2,0.93076279
NTHI_RS02010,GO:0044238,2,2,0.93076279
NTHI_RS02010,GO:0046483,3,3,0.93076279
NTHI_RS02010,GO:0051716,2,2,0.734187188
NTHI_RS02010,GO:0071704,2,2,0.93076279
NTHI_RS02010,GO:0090304,5,4,0.93076279
NTHI_RS02010,GO:1901360,3,3,0.93076279
NTHI_RS02020,GO:0006807,2,2,0.575392194
NTHI_RS02020,GO:0044237,2,2,0.61439382
NTHI_RS02020,GO:0044238,2,2,0.5800209799999999
NTHI_RS02020,GO:0071704,2,2,0.708457888
NTHI_RS02025,GO:0006139,4,3,0.491818304
NTHI_RS02025,GO:0006259,6,4,0.491818304
NTHI_RS02025,GO:0006725,3,3,0.491818304
NTHI_RS02025,GO:0006807,2,2,0.565911992
NTHI_RS02025,GO:0034641,3,3,0.491818304
NTHI_RS02025,GO:0043170,3,3,0.491818304
NTHI_RS02025,GO:0044237,2,2,0.60469956
NTHI_RS02025,GO:0044238,2,2,0.5691045559999999
NTHI_RS02025,GO:0046483,3,3,0.491818304
NTHI_RS02025,GO:0071704,2,2,0.701322098
NTHI_RS02025,GO:0090304,5,4,0.491818304
NTHI_RS02025,GO:1901360,3,3,0.491818304
NTHI_RS02045,GO:0006807,2,2,0.572487038
NTHI_RS02045,GO:0044237,2,2,0.60997583
NTHI_RS02045,GO:0044238,2,2,0.5767427199999999
NTHI_RS02045,GO:0071704,2,2,0.7004612880000001
NTHI_RS02290,GO:0006807,2,2,0.5761046179999999
NTHI_RS02290,GO:0044237,2,2,0.614063808
NTHI_RS02290,GO:0044238,2,2,0.5807546
NTHI_RS02290,GO:0071704,2,2,0.709746964
NTHI_RS02465,GO:0006807,2,2,0.57207992
NTHI_RS02465,GO:0044237,2,2,0.6088355480000001
NTHI_RS02465,GO:0044238,2,2,0.5772660679999999
NTHI_RS02465,GO:0071704,2,2,0.698738012
NTHI_RS02550,GO:0006807,2,2,0.5705474039999998
NTHI_RS02550,GO:0044237,2,2,0.6062268479999999
NTHI_RS02550,GO:0044238,2,2,0.574433784
NTHI_RS02550,GO:0071704,2,2,0.6942184499999999
NTHI_RS02740,GO:0006807,2,2,0.567148238
NTHI_RS02740,GO:0006810,3,3,0.420972682
NTHI_RS02740,GO:0044237,2,2,0.6053964119999999
NTHI_RS02740,GO:0044238,2,2,0.5699104399999999
NTHI_RS02740,GO:0051234,2,2,0.42303722
NTHI_RS02740,GO:0071704,2,2,0.70365169
NTHI_RS02755,GO:0006807,2,2,0.573604914
NTHI_RS02755,GO:0006810,3,3,0.633231682
NTHI_RS02755,GO:0016043,3,3,0.437126896
NTHI_RS02755,GO:0044237,2,2,0.61009685
NTHI_RS02755,GO:0044238,2,2,0.578901992
NTHI_RS02755,GO:0051234,2,2,0.757286044
NTHI_RS02755,GO:0051641,2,2,0.467810726
NTHI_RS02755,GO:0071702,4,4,0.493738048
NTHI_RS02755,GO:0071704,2,2,0.70243053
NTHI_RS02755,GO:0071840,2,2,0.5071801060000001
NTHI_RS03230,GO:0006807,2,2,0.572508648
NTHI_RS03230,GO:0044237,2,2,0.60784508
NTHI_RS03230,GO:0044238,2,2,0.577027174
NTHI_RS03230,GO:0071704,2,2,0.69911656
NTHI_RS03265,GO:0006807,2,2,0.5661252720000001
NTHI_RS03265,GO:0044237,2,2,0.6028559600000001
NTHI_RS03265,GO:0044238,2,2,0.568024984
NTHI_RS03265,GO:0071704,2,2,0.699737892
NTHI_RS03650,GO:0006807,2,2,0.568793978
NTHI_RS03650,GO:0044237,2,2,0.60622102
NTHI_RS03650,GO:0044238,2,2,0.5695930300000001
NTHI_RS03650,GO:0071704,2,2,0.7052907079999999
NTHI_RS03700,GO:0006807,2,2,0.565605812
NTHI_RS03700,GO:0044237,2,2,0.601322636
NTHI_RS03700,GO:0044238,2,2,0.5669605480000002
NTHI_RS03700,GO:0071704,2,2,0.6975101840000001
NTHI_RS03725,GO:0006139,4,3,0.4439249999999999
NTHI_RS03725,GO:0006725,3,3,0.4439249999999999
NTHI_RS03725,GO:0006807,2,2,0.565065348
NTHI_RS03725,GO:0034641,3,3,0.4439249999999999
NTHI_RS03725,GO:0043170,3,3,0.4439249999999999
NTHI_RS03725,GO:0044237,2,2,0.601169744
NTHI_RS03725,GO:0044238,2,2,0.566903716
NTHI_RS03725,GO:0046483,3,3,0.4439249999999999
NTHI_RS03725,GO:0071704,2,2,0.6968384000000001
NTHI_RS03725,GO:0090304,5,4,0.4439249999999999
NTHI_RS03725,GO:1901360,3,3,0.4439249999999999
NTHI_RS03795,GO:0006807,2,2,0.566715504
NTHI_RS03795,GO:0044237,2,2,0.60223718
NTHI_RS03795,GO:0044238,2,2,0.5687300539999999
NTHI_RS03795,GO:0071704,2,2,0.6994604360000001
NTHI_RS04010,GO:0006807,2,2,0.5728753780000001
NTHI_RS04010,GO:0044237,2,2,0.6070197399999999
NTHI_RS04010,GO:0044238,2,2,0.5769356459999999
NTHI_RS04010,GO:0071704,2,2,0.698600332
NTHI_RS04415,GO:0006807,2,2,0.5720236999999999
NTHI_RS04415,GO:0044237,2,2,0.60507076
NTHI_RS04415,GO:0044238,2,2,0.5763264799999999
NTHI_RS04415,GO:0071704,2,2,0.69627774
NTHI_RS04590,GO:0006139,4,3,0.91098149
NTHI_RS04590,GO:0006396,7,6,0.844722756
NTHI_RS04590,GO:0006725,3,3,0.91098149
NTHI_RS04590,GO:0006807,2,2,0.91098149
NTHI_RS04590,GO:0016070,6,5,0.8905500999999999
NTHI_RS04590,GO:0034470,8,7,0.844722756
NTHI_RS04590,GO:0034641,3,3,0.91098149
NTHI_RS04590,GO:0034660,7,6,0.844722756
NTHI_RS04590,GO:0043170,3,3,0.91098149
NTHI_RS04590,GO:0044237,2,2,0.91098149
NTHI_RS04590,GO:0044238,2,2,0.91098149
NTHI_RS04590,GO:0046483,3,3,0.91098149
NTHI_RS04590,GO:0071704,2,2,0.91098149
NTHI_RS04590,GO:0090304,5,4,0.91098149
NTHI_RS04590,GO:1901360,3,3,0.91098149
NTHI_RS05055,GO:0006807,2,2,0.5675844520000001
NTHI_RS05055,GO:0044237,2,2,0.59857772
NTHI_RS05055,GO:0044238,2,2,0.571233988
NTHI_RS05055,GO:0071704,2,2,0.6848761800000001
NTHI_RS05160,GO:0006807,2,2,0.564103054
NTHI_RS05160,GO:0044237,2,2,0.597924152
NTHI_RS05160,GO:0044238,2,2,0.5652496260000001
NTHI_RS05160,GO:0071704,2,2,0.692040304
NTHI_RS05255,GO:0006807,2,2,0.5618427479999999
NTHI_RS05255,GO:0044237,2,2,0.5947729799999999
NTHI_RS05255,GO:0044238,2,2,0.563475268
NTHI_RS05255,GO:0071704,2,2,0.68650404
NTHI_RS05335,GO:0006807,2,2,0.5699966200000001
NTHI_RS05335,GO:0044237,2,2,0.601427144
NTHI_RS05335,GO:0044238,2,2,0.57398469
NTHI_RS05335,GO:0071704,2,2,0.690625076
NTHI_RS05420,GO:0006807,2,2,0.5682964819999999
NTHI_RS05420,GO:0044237,2,2,0.599284556
NTHI_RS05420,GO:0044238,2,2,0.572623162
NTHI_RS05420,GO:0071704,2,2,0.6869259600000001
NTHI_RS05440,GO:0006807,2,2,0.560532114
NTHI_RS05440,GO:0044237,2,2,0.5932610599999999
NTHI_RS05440,GO:0044238,2,2,0.5622472019999999
NTHI_RS05440,GO:0071704,2,2,0.6838066319999999
NTHI_RS05545,GO:0006807,2,2,0.562920598
NTHI_RS05545,GO:0044237,2,2,0.596401824
NTHI_RS05545,GO:0044238,2,2,0.564235046
NTHI_RS05545,GO:0071704,2,2,0.689192606
NTHI_RS05860,GO:0006807,2,2,0.5607285120000001
NTHI_RS05860,GO:0044237,2,2,0.5933016600000001
NTHI_RS05860,GO:0044238,2,2,0.562402904
NTHI_RS05860,GO:0071704,2,2,0.683934454
NTHI_RS06000,GO:0006807,2,2,0.567581066
NTHI_RS06000,GO:0044237,2,2,0.599014754
NTHI_RS06000,GO:0044238,2,2,0.5717699599999999
NTHI_RS06000,GO:0071704,2,2,0.686152104
NTHI_RS06355,GO:0006807,2,2,0.562948778
NTHI_RS06355,GO:0044237,2,2,0.596677626
NTHI_RS06355,GO:0044238,2,2,0.564256506
NTHI_RS06355,GO:0071704,2,2,0.6901961400000001
NTHI_RS06440,GO:0006807,2,2,0.56389291
NTHI_RS06440,GO:0044237,2,2,0.594243054
NTHI_RS06440,GO:0044238,2,2,0.568411942
NTHI_RS06440,GO:0071704,2,2,0.6768641580000001
NTHI_RS06745,GO:0006807,2,2,0.56621036
NTHI_RS06745,GO:0044237,2,2,0.5970522979999999
NTHI_RS06745,GO:0044238,2,2,0.571141642
NTHI_RS06745,GO:0071704,2,2,0.682842648
NTHI_RS06750,GO:0006807,2,2,0.565910564
NTHI_RS06750,GO:0044237,2,2,0.596536774
NTHI_RS06750,GO:0044238,2,2,0.57118989
NTHI_RS06750,GO:0071704,2,2,0.6818232120000001
NTHI_RS06820,GO:0006807,2,2,0.568031128
NTHI_RS06820,GO:0044237,2,2,0.59855794
NTHI_RS06820,GO:0044238,2,2,0.5725045759999999
NTHI_RS06820,GO:0071704,2,2,0.6846293680000001
NTHI_RS06825,GO:0006082,3,3,0.464093382
NTHI_RS06825,GO:0006807,2,2,0.57109012
NTHI_RS06825,GO:0009056,2,2,0.65508845
NTHI_RS06825,GO:0016054,4,4,0.4577363
NTHI_RS06825,GO:0019752,5,5,0.464093382
NTHI_RS06825,GO:0043436,4,4,0.464093382
NTHI_RS06825,GO:0044237,2,2,0.6026571119999999
NTHI_RS06825,GO:0044238,2,2,0.5750727259999999
NTHI_RS06825,GO:0044248,3,3,0.4577363
NTHI_RS06825,GO:0044281,2,2,0.464093382
NTHI_RS06825,GO:0044282,3,3,0.459047394
NTHI_RS06825,GO:0071704,2,2,0.691863472
NTHI_RS06825,GO:1901575,3,3,0.65508845
NTHI_RS06850,GO:0006807,2,2,0.56291988
NTHI_RS06850,GO:0006810,3,3,0.641616746
NTHI_RS06850,GO:0044237,2,2,0.59651108
NTHI_RS06850,GO:0044238,2,2,0.564711556
NTHI_RS06850,GO:0051234,2,2,0.757784844
NTHI_RS06850,GO:0071702,4,4,0.480662624
NTHI_RS06850,GO:0071704,2,2,0.6901803
NTHI_RS06850,GO:0071840,2,2,0.46518742
NTHI_RS07320,GO:0006807,2,2,0.568677134
NTHI_RS07320,GO:0044237,2,2,0.6013034879999999
NTHI_RS07320,GO:0044238,2,2,0.573891272
NTHI_RS07320,GO:0071704,2,2,0.6897237420000002
NTHI_RS07325,GO:0006807,2,2,0.5664200979999999
NTHI_RS07325,GO:0044237,2,2,0.598110114
NTHI_RS07325,GO:0044238,2,2,0.571607692
NTHI_RS07325,GO:0071704,2,2,0.683829122
NTHI_RS07335,GO:0006139,4,3,0.634900918
NTHI_RS07335,GO:0006725,3,3,0.634900918
NTHI_RS07335,GO:0006807,2,2,0.819904618
NTHI_RS07335,GO:0009058,2,2,0.477994696
NTHI_RS07335,GO:0009059,4,4,0.461947552
NTHI_RS07335,GO:0009889,4,4,0.477994696
NTHI_RS07335,GO:0009892,4,4,0.445253776
NTHI_RS07335,GO:0010468,5,5,0.483543352
NTHI_RS07335,GO:0010556,5,5,0.461947552
NTHI_RS07335,GO:0010605,5,5,0.444098556
NTHI_RS07335,GO:0016070,6,5,0.624530028
NTHI_RS07335,GO:0019219,5,5,0.634900918
NTHI_RS07335,GO:0019222,3,3,0.82984281
NTHI_RS07335,GO:0031323,4,4,0.7870739560000001
NTHI_RS07335,GO:0031326,5,5,0.422957186
NTHI_RS07335,GO:0034641,3,3,0.634900918
NTHI_RS07335,GO:0043170,3,3,0.775484624
NTHI_RS07335,GO:0044237,2,2,0.7870739560000001
NTHI_RS07335,GO:0044238,2,2,0.82984281
NTHI_RS07335,GO:0044249,3,3,0.422957186
NTHI_RS07335,GO:0046483,3,3,0.634900918
NTHI_RS07335,GO:0048519,3,3,0.456401928
NTHI_RS07335,GO:0048523,4,4,0.455488582
NTHI_RS07335,GO:0050789,2,2,0.82984281
NTHI_RS07335,GO:0050794,3,3,0.7870739560000001
NTHI_RS07335,GO:0051171,4,4,0.819904618
NTHI_RS07335,GO:0051172,5,5,0.437959
NTHI_RS07335,GO:0051252,6,5,0.624530028
NTHI_RS07335,GO:0060255,4,4,0.775484624
NTHI_RS07335,GO:0071704,2,2,0.775484624
NTHI_RS07335,GO:0080090,4,4,0.82984281
NTHI_RS07335,GO:0090304,5,4,0.624530028
NTHI_RS07335,GO:1901360,3,3,0.634900918
NTHI_RS07335,GO:1901576,3,3,0.461947552
NTHI_RS07620,GO:0006807,2,2,0.564457734
NTHI_RS07620,GO:0044237,2,2,0.596011208
NTHI_RS07620,GO:0044238,2,2,0.5696131600000001
NTHI_RS07620,GO:0071704,2,2,0.679421308
NTHI_RS07665,GO:0006807,2,2,0.56941758
NTHI_RS07665,GO:0044237,2,2,0.6020202520000001
NTHI_RS07665,GO:0044238,2,2,0.573284794
NTHI_RS07665,GO:0071704,2,2,0.6897979
NTHI_RS07745,GO:0006807,2,2,0.56460174
NTHI_RS07745,GO:0006810,3,3,0.582077418
NTHI_RS07745,GO:0006811,4,4,0.474607988
NTHI_RS07745,GO:0044237,2,2,0.596287002
NTHI_RS07745,GO:0044238,2,2,0.570500554
NTHI_RS07745,GO:0051234,2,2,0.582077418
NTHI_RS07745,GO:0071702,4,4,0.521765862
NTHI_RS07745,GO:0071704,2,2,0.680351674
NTHI_RS07820,GO:0006807,2,2,0.56598886
NTHI_RS07820,GO:0044237,2,2,0.597871172
NTHI_RS07820,GO:0044238,2,2,0.571579688
NTHI_RS07820,GO:0071704,2,2,0.6835011559999999
NTHI_RS08020,GO:0006807,2,2,0.5598435939999999
NTHI_RS08020,GO:0019222,3,3,0.5552064459999999
NTHI_RS08020,GO:0031323,4,4,0.48351096
NTHI_RS08020,GO:0043170,3,3,0.4876041479999999
NTHI_RS08020,GO:0044237,2,2,0.59424933
NTHI_RS08020,GO:0044238,2,2,0.5634267319999999
NTHI_RS08020,GO:0050789,2,2,0.5552064459999999
NTHI_RS08020,GO:0050794,3,3,0.48351096
NTHI_RS08020,GO:0051171,4,4,0.5324210519999999
NTHI_RS08020,GO:0060255,4,4,0.4876041479999999
NTHI_RS08020,GO:0071704,2,2,0.685540168
NTHI_RS08020,GO:0080090,4,4,0.5552064459999999
NTHI_RS08070,GO:0006807,2,2,0.5661281600000001
NTHI_RS08070,GO:0044237,2,2,0.598486894
NTHI_RS08070,GO:0044238,2,2,0.571270516
NTHI_RS08070,GO:0071704,2,2,0.6841096660000001
NTHI_RS08105,GO:0006807,2,2,0.566758542
NTHI_RS08105,GO:0006810,3,3,0.435286428
NTHI_RS08105,GO:0044237,2,2,0.60092438
NTHI_RS08105,GO:0044238,2,2,0.5725186640000001
NTHI_RS08105,GO:0051234,2,2,0.458876514
NTHI_RS08105,GO:0071704,2,2,0.6882526080000001
NTHI_RS08165,GO:0006091,3,3,0.461017882
NTHI_RS08165,GO:0006807,2,2,0.55953424
NTHI_RS08165,GO:0044237,2,2,0.593969294
NTHI_RS08165,GO:0044238,2,2,0.56325004
NTHI_RS08165,GO:0071704,2,2,0.6850898000000001
NTHI_RS08175,GO:0006807,2,2,0.55835326
NTHI_RS08175,GO:0009058,2,2,0.453335616
NTHI_RS08175,GO:0044237,2,2,0.592210854
NTHI_RS08175,GO:0044238,2,2,0.5621416180000001
NTHI_RS08175,GO:0071704,2,2,0.681878032
NTHI_RS08175,GO:1901135,3,3,0.483555748
NTHI_RS08175,GO:1901137,4,4,0.453335616
NTHI_RS08175,GO:1901576,3,3,0.453335616
NTHI_RS08200,GO:0006807,2,2,0.564818098
NTHI_RS08200,GO:0044237,2,2,0.5972675300000001
NTHI_RS08200,GO:0044238,2,2,0.5706814579999999
NTHI_RS08200,GO:0071704,2,2,0.682058444
NTHI_RS08595,GO:0006807,2,2,0.56133552
NTHI_RS08595,GO:0044237,2,2,0.5964711
NTHI_RS08595,GO:0044238,2,2,0.56516023
NTHI_RS08595,GO:0071704,2,2,0.68824412
NTHI_RS08600,GO:0006807,2,2,0.564731908
NTHI_RS08600,GO:0044237,2,2,0.60213736
NTHI_RS08600,GO:0044238,2,2,0.5684777000000001
NTHI_RS08600,GO:0071704,2,2,0.698079154
NTHI_RS08840,GO:0006807,2,2,0.5674049179999999
NTHI_RS08840,GO:0044237,2,2,0.6019698499999999
NTHI_RS08840,GO:0044238,2,2,0.573571686
NTHI_RS08840,GO:0071704,2,2,0.688699154
NTHI_RS09070,GO:0006082,3,3,0.760841706
NTHI_RS09070,GO:0006807,2,2,0.5601504119999999
NTHI_RS09070,GO:0009056,2,2,0.639573202
NTHI_RS09070,GO:0019752,5,5,0.760841706
NTHI_RS09070,GO:0032787,6,6,0.6554358920000001
NTHI_RS09070,GO:0043436,4,4,0.760841706
NTHI_RS09070,GO:0044237,2,2,0.760841706
NTHI_RS09070,GO:0044238,2,2,0.564159718
NTHI_RS09070,GO:0044248,3,3,0.4967349239999999
NTHI_RS09070,GO:0044281,2,2,0.760841706
NTHI_RS09070,GO:0044282,3,3,0.51579804
NTHI_RS09070,GO:0071704,2,2,0.760841706
NTHI_RS09070,GO:1901575,3,3,0.639573202
NTHI_RS09070,GO:1901615,3,3,0.5749720039999999
NTHI_RS09150,GO:0006807,2,2,0.566051116
NTHI_RS09150,GO:0006810,3,3,0.664930894
NTHI_RS09150,GO:0006811,4,4,0.419365594
NTHI_RS09150,GO:0044237,2,2,0.600638906
NTHI_RS09150,GO:0044238,2,2,0.5724214999999999
NTHI_RS09150,GO:0051234,2,2,0.781907394
NTHI_RS09150,GO:0071702,4,4,0.503300866
NTHI_RS09150,GO:0071704,2,2,0.6851616
NTHI_RS09150,GO:0071840,2,2,0.4846221
NTHI_RS09165,GO:0006807,2,2,0.5616275500000001
NTHI_RS09165,GO:0044237,2,2,0.59855489
NTHI_RS09165,GO:0044238,2,2,0.56585511
NTHI_RS09165,GO:0071704,2,2,0.6913545600000001
NTHI_RS09370,GO:0006807,2,2,0.5689246880000001
NTHI_RS09370,GO:0044237,2,2,0.6051139699999999
NTHI_RS09370,GO:0044238,2,2,0.574627672
NTHI_RS09370,GO:0071704,2,2,0.693223178
NTHI_RS09425,GO:0006807,2,2,0.5574301719999999
NTHI_RS09425,GO:0044237,2,2,0.592428928
NTHI_RS09425,GO:0044238,2,2,0.5622656619999999
NTHI_RS09425,GO:0071704,2,2,0.6815945320000001
NTHI_RS09685,GO:0006807,2,2,0.5710657060000001
NTHI_RS09685,GO:0044237,2,2,0.6034115740000001
NTHI_RS09685,GO:0044238,2,2,0.574155186
NTHI_RS09685,GO:0071704,2,2,0.693122894
NTHI_RS09750,GO:0006807,2,2,0.5661672
NTHI_RS09750,GO:0044237,2,2,0.5988571840000001
NTHI_RS09750,GO:0044238,2,2,0.57158095
NTHI_RS09750,GO:0071704,2,2,0.684410084
