Genes,Annotations,Depth,Level,Score
CE206_RS02845,GO:1901362,4,4,0.4712513319999999
CE206_RS02845,GO:1901576,3,3,0.4712513319999999
CE206_RS02845,GO:2001141,7,6,0.4712513319999999
CE206_RS03080,GO:0044237,2,2,0.498108858
CE206_RS03080,GO:0071704,2,2,0.5339344119999999
CE206_RS03255,GO:0044237,2,2,0.4964107219999999
CE206_RS03255,GO:0071704,2,2,0.53495789
CE206_RS03345,GO:0044237,2,2,0.498467482
CE206_RS03345,GO:0071704,2,2,0.53245144
CE206_RS03960,GO:0006139,4,3,0.713077836
CE206_RS03960,GO:0006725,3,3,0.713077836
CE206_RS03960,GO:0006807,2,2,0.713077836
CE206_RS03960,GO:0009058,2,2,0.453816962
CE206_RS03960,GO:0009059,4,4,0.453816962
CE206_RS03960,GO:0009889,4,4,0.453816962
CE206_RS03960,GO:0010556,5,5,0.453816962
CE206_RS03960,GO:0016070,6,5,0.537564112
CE206_RS03960,GO:0018130,4,4,0.453816962
CE206_RS03960,GO:0019219,5,5,0.713077836
CE206_RS03960,GO:0019222,3,3,0.713077836
CE206_RS03960,GO:0019438,4,4,0.453816962
CE206_RS03960,GO:0031323,4,4,0.713077836
CE206_RS03960,GO:0031326,5,5,0.453816962
CE206_RS03960,GO:0032774,7,5,0.453816962
CE206_RS03960,GO:0034641,3,3,0.713077836
CE206_RS03960,GO:0034654,5,4,0.453816962
CE206_RS03960,GO:0043170,3,3,0.612165364
CE206_RS03960,GO:0044237,2,2,0.713077836
CE206_RS03960,GO:0044238,2,2,0.713077836
CE206_RS03960,GO:0044249,3,3,0.453816962
CE206_RS03960,GO:0044271,4,4,0.453816962
CE206_RS03960,GO:0046483,3,3,0.713077836
CE206_RS03960,GO:0050789,2,2,0.713077836
CE206_RS03960,GO:0050794,3,3,0.713077836
CE206_RS03960,GO:0051171,4,4,0.713077836
CE206_RS03960,GO:0051252,6,5,0.537564112
CE206_RS03960,GO:0060255,4,4,0.612165364
CE206_RS03960,GO:0071704,2,2,0.713077836
CE206_RS03960,GO:0080090,4,4,0.713077836
CE206_RS03960,GO:0090304,5,4,0.537564112
CE206_RS03960,GO:1901360,3,3,0.713077836
CE206_RS03960,GO:1901362,4,4,0.453816962
CE206_RS03960,GO:1901576,3,3,0.453816962
CE206_RS03960,GO:2001141,7,6,0.453816962
CE206_RS04045,GO:0044237,2,2,0.497211478
CE206_RS04045,GO:0071704,2,2,0.533206764
CE206_RS04240,GO:0044237,2,2,0.496975708
CE206_RS04240,GO:0071704,2,2,0.536245128
CE206_RS04525,GO:0006139,4,3,0.825443746
CE206_RS04525,GO:0006259,6,4,0.825443746
CE206_RS04525,GO:0006281,7,5,0.7297169760000001
CE206_RS04525,GO:0006725,3,3,0.825443746
CE206_RS04525,GO:0006807,2,2,0.825443746
CE206_RS04525,GO:0006950,2,2,0.7297169760000001
CE206_RS04525,GO:0006974,4,4,0.7297169760000001
CE206_RS04525,GO:0033554,3,3,0.7297169760000001
CE206_RS04525,GO:0034641,3,3,0.825443746
CE206_RS04525,GO:0043170,3,3,0.825443746
CE206_RS04525,GO:0044237,2,2,0.825443746
CE206_RS04525,GO:0044238,2,2,0.825443746
CE206_RS04525,GO:0046483,3,3,0.825443746
CE206_RS04525,GO:0051716,2,2,0.7297169760000001
CE206_RS04525,GO:0071704,2,2,0.825443746
CE206_RS04525,GO:0090304,5,4,0.825443746
CE206_RS04525,GO:1901360,3,3,0.825443746
CE206_RS04540,GO:0044237,2,2,0.498389064
CE206_RS04540,GO:0071704,2,2,0.5315483799999999
CE206_RS04645,GO:0044237,2,2,0.496820194
CE206_RS04645,GO:0071704,2,2,0.5339836539999999
CE206_RS04765,GO:0044237,2,2,0.497643846
CE206_RS04765,GO:0071704,2,2,0.5348197100000001
CE206_RS05045,GO:0006139,4,3,0.8673352399999998
CE206_RS05045,GO:0006355,9,6,0.8673352399999998
CE206_RS05045,GO:0006725,3,3,0.8673352399999998
CE206_RS05045,GO:0006807,2,2,0.925760816
CE206_RS05045,GO:0009058,2,2,0.910132068
CE206_RS05045,GO:0009059,4,4,0.9019357300000002
CE206_RS05045,GO:0009889,4,4,0.910132068
CE206_RS05045,GO:0010468,5,5,0.8803668520000001
CE206_RS05045,GO:0010556,5,5,0.9019357300000002
CE206_RS05045,GO:0016070,6,5,0.8673352399999998
CE206_RS05045,GO:0018130,4,4,0.8673352399999998
CE206_RS05045,GO:0019219,5,5,0.8673352399999998
CE206_RS05045,GO:0019222,3,3,0.937610452
CE206_RS05045,GO:0019438,4,4,0.8673352399999998
CE206_RS05045,GO:0031323,4,4,0.922406432
CE206_RS05045,GO:0031326,5,5,0.906485376
CE206_RS05045,GO:0032774,7,5,0.8673352399999998
CE206_RS05045,GO:0034641,3,3,0.8673352399999998
CE206_RS05045,GO:0034654,5,4,0.8673352399999998
CE206_RS05045,GO:0043170,3,3,0.9019357300000002
CE206_RS05045,GO:0044237,2,2,0.922406432
CE206_RS05045,GO:0044238,2,2,0.937610452
CE206_RS05045,GO:0044249,3,3,0.906485376
CE206_RS05045,GO:0044271,4,4,0.8673352399999998
CE206_RS05045,GO:0046483,3,3,0.8673352399999998
CE206_RS05045,GO:0050789,2,2,0.937610452
CE206_RS05045,GO:0050794,3,3,0.922406432
CE206_RS05045,GO:0051171,4,4,0.925760816
CE206_RS05045,GO:0051252,6,5,0.8673352399999998
CE206_RS05045,GO:0060255,4,4,0.9019357300000002
CE206_RS05045,GO:0071704,2,2,0.9019357300000002
CE206_RS05045,GO:0080090,4,4,0.937610452
CE206_RS05045,GO:0090304,5,4,0.8673352399999998
CE206_RS05045,GO:1901360,3,3,0.8673352399999998
CE206_RS05045,GO:1901362,4,4,0.8673352399999998
CE206_RS05045,GO:1901576,3,3,0.9019357300000002
CE206_RS05045,GO:2001141,7,6,0.8673352399999998
CE206_RS05185,GO:0044237,2,2,0.4981707439999999
CE206_RS05185,GO:0071704,2,2,0.5352380319999999
CE206_RS05410,GO:0044237,2,2,0.498068676
CE206_RS05410,GO:0071704,2,2,0.5349076
CE206_RS05650,GO:0044237,2,2,0.496791286
CE206_RS05650,GO:0071704,2,2,0.5358203479999999
CE206_RS05690,GO:0044237,2,2,0.4976197320000001
CE206_RS05690,GO:0071704,2,2,0.53626761
CE206_RS05720,GO:0044237,2,2,0.4981444140000001
CE206_RS05720,GO:0071704,2,2,0.5313641880000001
CE206_RS05750,GO:0044237,2,2,0.495503056
CE206_RS05750,GO:0071704,2,2,0.528841836
CE206_RS05755,GO:0006810,3,3,0.7265884600000001
CE206_RS05755,GO:0006811,4,4,0.459203264
CE206_RS05755,GO:0044237,2,2,0.49554936
CE206_RS05755,GO:0051234,2,2,0.767102366
CE206_RS05755,GO:0071704,2,2,0.53019247
CE206_RS05895,GO:0044237,2,2,0.497012618
CE206_RS05895,GO:0071704,2,2,0.532149668
CE206_RS06065,GO:0044237,2,2,0.494934334
CE206_RS06065,GO:0071704,2,2,0.533557354
CE206_RS06090,GO:0044237,2,2,0.496140656
CE206_RS06090,GO:0071704,2,2,0.533992048
CE206_RS06110,GO:0044237,2,2,0.496701006
CE206_RS06110,GO:0071704,2,2,0.534825812
CE206_RS06120,GO:0044237,2,2,0.496807748
CE206_RS06120,GO:0071704,2,2,0.5318543800000001
CE206_RS06285,GO:0044237,2,2,0.49465446
CE206_RS06285,GO:0071704,2,2,0.529566144
CE206_RS06455,GO:0044237,2,2,0.497048176
CE206_RS06455,GO:0071704,2,2,0.533656742
CE206_RS06975,GO:0006807,2,2,0.5603536840000001
CE206_RS06975,GO:0019222,3,3,0.5813509139999999
CE206_RS06975,GO:0031323,4,4,0.5813509139999999
CE206_RS06975,GO:0043170,3,3,0.543917348
CE206_RS06975,GO:0044237,2,2,0.5813509139999999
CE206_RS06975,GO:0044238,2,2,0.5615744140000001
CE206_RS06975,GO:0050789,2,2,0.5813509139999999
CE206_RS06975,GO:0050794,3,3,0.5813509139999999
CE206_RS06975,GO:0051171,4,4,0.5603536840000001
CE206_RS06975,GO:0060255,4,4,0.543917348
CE206_RS06975,GO:0071704,2,2,0.54747744
CE206_RS06975,GO:0080090,4,4,0.5615744140000001
CE206_RS07015,GO:0044237,2,2,0.503429412
CE206_RS07015,GO:0071704,2,2,0.5440634660000001
CE206_RS07160,GO:0044237,2,2,0.49521869
CE206_RS07160,GO:0071704,2,2,0.532879448
CE206_RS07375,GO:0044237,2,2,0.501339556
CE206_RS07375,GO:0071704,2,2,0.5397589540000001
CE206_RS07400,GO:0044237,2,2,0.493769428
CE206_RS07400,GO:0071704,2,2,0.5282200899999999
CE206_RS07540,GO:0006810,3,3,0.5488560079999999
CE206_RS07540,GO:0006811,4,4,0.514946448
CE206_RS07540,GO:0044237,2,2,0.496069006
CE206_RS07540,GO:0051234,2,2,0.57389304
CE206_RS07540,GO:0071702,4,4,0.53700686
CE206_RS07540,GO:0071704,2,2,0.5339595800000001
CE206_RS07810,GO:0044237,2,2,0.497364682
CE206_RS07810,GO:0071704,2,2,0.532801664
CE206_RS08100,GO:0044237,2,2,0.496171376
CE206_RS08100,GO:0071704,2,2,0.530063528
CE206_RS08220,GO:0044237,2,2,0.496620748
CE206_RS08220,GO:0071704,2,2,0.53082481
CE206_RS08230,GO:0044237,2,2,0.496981948
CE206_RS08230,GO:0071704,2,2,0.531788
CE206_RS08275,GO:0044237,2,2,0.495525044
CE206_RS08275,GO:0071704,2,2,0.529626966
CE206_RS08280,GO:0006139,4,3,0.48656347
CE206_RS08280,GO:0006355,9,6,0.466101382
CE206_RS08280,GO:0006725,3,3,0.48656347
CE206_RS08280,GO:0006807,2,2,0.486982574
CE206_RS08280,GO:0009058,2,2,0.466101382
CE206_RS08280,GO:0009059,4,4,0.466101382
CE206_RS08280,GO:0009889,4,4,0.466101382
CE206_RS08280,GO:0010468,5,5,0.466101382
CE206_RS08280,GO:0010556,5,5,0.466101382
CE206_RS08280,GO:0016070,6,5,0.466101382
CE206_RS08280,GO:0018130,4,4,0.466101382
CE206_RS08280,GO:0019219,5,5,0.48656347
CE206_RS08280,GO:0019222,3,3,0.486982574
CE206_RS08280,GO:0019438,4,4,0.466101382
CE206_RS08280,GO:0031323,4,4,0.48656347
CE206_RS08280,GO:0031326,5,5,0.466101382
CE206_RS08280,GO:0032774,7,5,0.466101382
CE206_RS08280,GO:0034641,3,3,0.48656347
CE206_RS08280,GO:0034654,5,4,0.466101382
CE206_RS08280,GO:0043170,3,3,0.466101382
CE206_RS08280,GO:0044237,2,2,0.4964074879999999
CE206_RS08280,GO:0044238,2,2,0.48656347
CE206_RS08280,GO:0044249,3,3,0.466101382
CE206_RS08280,GO:0044271,4,4,0.466101382
CE206_RS08280,GO:0046483,3,3,0.48656347
CE206_RS08280,GO:0050789,2,2,0.486982574
CE206_RS08280,GO:0050794,3,3,0.48656347
CE206_RS08280,GO:0051171,4,4,0.486982574
CE206_RS08280,GO:0051252,6,5,0.466101382
CE206_RS08280,GO:0060255,4,4,0.466101382
CE206_RS08280,GO:0071704,2,2,0.530069582
CE206_RS08280,GO:0080090,4,4,0.48656347
CE206_RS08280,GO:0090304,5,4,0.466101382
CE206_RS08280,GO:1901360,3,3,0.48656347
CE206_RS08280,GO:1901362,4,4,0.466101382
CE206_RS08280,GO:1901576,3,3,0.466101382
CE206_RS08280,GO:2001141,7,6,0.466101382
CE206_RS08315,GO:0044237,2,2,0.493480504
CE206_RS08315,GO:0071704,2,2,0.5313810699999999
CE206_RS08360,GO:0044237,2,2,0.494142486
CE206_RS08360,GO:0071704,2,2,0.5319549720000001
CE206_RS08425,GO:0044237,2,2,0.495070334
CE206_RS08425,GO:0071704,2,2,0.530534446
CE206_RS08615,GO:0006807,2,2,0.469734008
CE206_RS08615,GO:0019222,3,3,0.481166308
CE206_RS08615,GO:0031323,4,4,0.481166308
CE206_RS08615,GO:0044237,2,2,0.4950746599999999
CE206_RS08615,GO:0044238,2,2,0.454002852
CE206_RS08615,GO:0050789,2,2,0.481166308
CE206_RS08615,GO:0050794,3,3,0.481166308
CE206_RS08615,GO:0051171,4,4,0.469734008
CE206_RS08615,GO:0071704,2,2,0.52787644
CE206_RS08615,GO:0080090,4,4,0.454002852
CE206_RS08620,GO:0006082,3,3,0.507175436
CE206_RS08620,GO:0019752,5,5,0.507175436
CE206_RS08620,GO:0043436,4,4,0.507175436
CE206_RS08620,GO:0044237,2,2,0.507175436
CE206_RS08620,GO:0044281,2,2,0.507175436
CE206_RS08620,GO:0071704,2,2,0.528678338
CE206_RS08635,GO:0044237,2,2,0.494704086
CE206_RS08635,GO:0071704,2,2,0.52986071
CE206_RS08650,GO:0044237,2,2,0.495802776
CE206_RS08650,GO:0071704,2,2,0.53380754
CE206_RS08655,GO:0044237,2,2,0.494521914
CE206_RS08655,GO:0071704,2,2,0.531796476
CE206_RS08675,GO:0044237,2,2,0.493781182
CE206_RS08675,GO:0071704,2,2,0.526850476
CE206_RS08755,GO:0006139,4,3,0.470225884
CE206_RS08755,GO:0006725,3,3,0.470225884
CE206_RS08755,GO:0006807,2,2,0.5152755960000001
CE206_RS08755,GO:0009058,2,2,0.457219524
CE206_RS08755,GO:0009889,4,4,0.457219524
CE206_RS08755,GO:0010468,5,5,0.5781801099999999
CE206_RS08755,GO:0019219,5,5,0.470225884
CE206_RS08755,GO:0019222,3,3,0.585135972
CE206_RS08755,GO:0031323,4,4,0.4770223299999999
CE206_RS08755,GO:0031326,5,5,0.457219524
CE206_RS08755,GO:0034641,3,3,0.470225884
CE206_RS08755,GO:0043170,3,3,0.585135972
CE206_RS08755,GO:0044237,2,2,0.49489419
CE206_RS08755,GO:0044238,2,2,0.503389408
CE206_RS08755,GO:0044249,3,3,0.457219524
CE206_RS08755,GO:0046483,3,3,0.470225884
CE206_RS08755,GO:0050789,2,2,0.585135972
CE206_RS08755,GO:0050794,3,3,0.4770223299999999
CE206_RS08755,GO:0051171,4,4,0.5152755960000001
CE206_RS08755,GO:0060255,4,4,0.585135972
CE206_RS08755,GO:0071704,2,2,0.585135972
CE206_RS08755,GO:0080090,4,4,0.503389408
CE206_RS08755,GO:1901360,3,3,0.470225884
CE206_RS08765,GO:0006810,3,3,0.45980494
CE206_RS08765,GO:0044237,2,2,0.49391559
CE206_RS08765,GO:0051234,2,2,0.4827999099999999
CE206_RS08765,GO:0071704,2,2,0.53124766
CE206_RS08775,GO:0044237,2,2,0.493495486
CE206_RS08775,GO:0071704,2,2,0.5332139979999999
CE206_RS08940,GO:0044237,2,2,0.4943719680000001
CE206_RS08940,GO:0071704,2,2,0.53188912
CE206_RS09150,GO:0044237,2,2,0.493802534
CE206_RS09150,GO:0071704,2,2,0.5309505999999999
CE206_RS09595,GO:0044237,2,2,0.493418612
CE206_RS09595,GO:0071704,2,2,0.5290185380000001
CE206_RS09600,GO:0044237,2,2,0.493671828
CE206_RS09600,GO:0071704,2,2,0.5273146320000001
CE206_RS09750,GO:0006139,4,3,0.639643914
CE206_RS09750,GO:0006355,9,6,0.5676728499999999
CE206_RS09750,GO:0006725,3,3,0.639643914
CE206_RS09750,GO:0006807,2,2,0.639849098
CE206_RS09750,GO:0009058,2,2,0.595918232
CE206_RS09750,GO:0009059,4,4,0.595918232
CE206_RS09750,GO:0009889,4,4,0.595918232
CE206_RS09750,GO:0010468,5,5,0.5701516139999999
CE206_RS09750,GO:0010556,5,5,0.595918232
CE206_RS09750,GO:0016070,6,5,0.5765550719999999
CE206_RS09750,GO:0018130,4,4,0.5676728499999999
CE206_RS09750,GO:0019219,5,5,0.639643914
CE206_RS09750,GO:0019222,3,3,0.639849098
CE206_RS09750,GO:0019438,4,4,0.5676728499999999
CE206_RS09750,GO:0031323,4,4,0.639643914
CE206_RS09750,GO:0031326,5,5,0.572484774
CE206_RS09750,GO:0032774,7,5,0.5676728499999999
CE206_RS09750,GO:0034641,3,3,0.639643914
CE206_RS09750,GO:0034654,5,4,0.5676728499999999
CE206_RS09750,GO:0043170,3,3,0.599758652
CE206_RS09750,GO:0044237,2,2,0.639643914
CE206_RS09750,GO:0044238,2,2,0.639643914
CE206_RS09750,GO:0044249,3,3,0.572484774
CE206_RS09750,GO:0044271,4,4,0.5676728499999999
CE206_RS09750,GO:0046483,3,3,0.639643914
CE206_RS09750,GO:0050789,2,2,0.639849098
CE206_RS09750,GO:0050794,3,3,0.639643914
CE206_RS09750,GO:0051171,4,4,0.639849098
CE206_RS09750,GO:0051252,6,5,0.5765550719999999
CE206_RS09750,GO:0060255,4,4,0.599758652
CE206_RS09750,GO:0071704,2,2,0.639643914
CE206_RS09750,GO:0080090,4,4,0.639643914
CE206_RS09750,GO:0090304,5,4,0.5765550719999999
CE206_RS09750,GO:1901360,3,3,0.639643914
CE206_RS09750,GO:1901362,4,4,0.5676728499999999
CE206_RS09750,GO:1901576,3,3,0.595918232
CE206_RS09750,GO:2001141,7,6,0.5676728499999999
CE206_RS09815,GO:0044237,2,2,0.4942198859999999
CE206_RS09815,GO:0071704,2,2,0.5312853000000001
CE206_RS09820,GO:0044237,2,2,0.4942057
CE206_RS09820,GO:0071704,2,2,0.530816832
CE206_RS09830,GO:0044237,2,2,0.4946115599999999
CE206_RS09830,GO:0071704,2,2,0.5297411280000001
CE206_RS09930,GO:0044237,2,2,0.493334876
CE206_RS09930,GO:0071704,2,2,0.526587012
CE206_RS09990,GO:0044237,2,2,0.493653982
CE206_RS09990,GO:0071704,2,2,0.5336356179999999
CE206_RS10075,GO:0044237,2,2,0.492719958
CE206_RS10075,GO:0071704,2,2,0.529867232
CE206_RS10105,GO:0044237,2,2,0.494100082
CE206_RS10105,GO:0071704,2,2,0.5295629359999999
CE206_RS10105,GO:0071840,2,2,0.4591386899999999
CE206_RS10115,GO:0006139,4,3,0.7040743060000001
CE206_RS10115,GO:0006355,9,6,0.6889841459999999
CE206_RS10115,GO:0006725,3,3,0.7040743060000001
CE206_RS10115,GO:0006807,2,2,0.7040743060000001
CE206_RS10115,GO:0009058,2,2,0.6889841459999999
CE206_RS10115,GO:0009059,4,4,0.6889841459999999
CE206_RS10115,GO:0009889,4,4,0.6889841459999999
CE206_RS10115,GO:0010468,5,5,0.6889841459999999
CE206_RS10115,GO:0010556,5,5,0.6889841459999999
CE206_RS10115,GO:0016070,6,5,0.698285018
CE206_RS10115,GO:0018130,4,4,0.6889841459999999
CE206_RS10115,GO:0019219,5,5,0.7040743060000001
CE206_RS10115,GO:0019222,3,3,0.7040743060000001
CE206_RS10115,GO:0019438,4,4,0.6889841459999999
CE206_RS10115,GO:0031323,4,4,0.7040743060000001
CE206_RS10115,GO:0031326,5,5,0.6889841459999999
CE206_RS10115,GO:0032774,7,5,0.6889841459999999
CE206_RS10115,GO:0034641,3,3,0.7040743060000001
CE206_RS10115,GO:0034654,5,4,0.6889841459999999
CE206_RS10115,GO:0043170,3,3,0.698285018
CE206_RS10115,GO:0044237,2,2,0.7040743060000001
CE206_RS10115,GO:0044238,2,2,0.7040743060000001
CE206_RS10115,GO:0044249,3,3,0.6889841459999999
CE206_RS10115,GO:0044271,4,4,0.6889841459999999
CE206_RS10115,GO:0046483,3,3,0.7040743060000001
CE206_RS10115,GO:0050789,2,2,0.7040743060000001
CE206_RS10115,GO:0050794,3,3,0.7040743060000001
CE206_RS10115,GO:0051171,4,4,0.7040743060000001
CE206_RS10115,GO:0051252,6,5,0.698285018
CE206_RS10115,GO:0060255,4,4,0.698285018
CE206_RS10115,GO:0071704,2,2,0.7040743060000001
CE206_RS10115,GO:0080090,4,4,0.7040743060000001
CE206_RS10115,GO:0090304,5,4,0.698285018
CE206_RS10115,GO:1901360,3,3,0.7040743060000001
CE206_RS10115,GO:1901362,4,4,0.6889841459999999
CE206_RS10115,GO:1901576,3,3,0.6889841459999999
CE206_RS10115,GO:2001141,7,6,0.6889841459999999
CE206_RS10130,GO:0006139,4,3,0.68923924
CE206_RS10130,GO:0006355,9,6,0.6845933200000001
CE206_RS10130,GO:0006725,3,3,0.68923924
CE206_RS10130,GO:0006807,2,2,0.72279448
CE206_RS10130,GO:0009058,2,2,0.76074798
CE206_RS10130,GO:0009059,4,4,0.7554900699999999
CE206_RS10130,GO:0009889,4,4,0.76074798
CE206_RS10130,GO:0010468,5,5,0.718687172
CE206_RS10130,GO:0010556,5,5,0.7554900699999999
