Genes,Annotations,Depth,Level,Score
SPD_RS01520,GO:0071702,4,4,0.633676788
SPD_RS01520,GO:0071704,2,2,0.7279501380000001
SPD_RS01520,GO:0098657,4,4,0.633676788
SPD_RS01520,GO:0098704,7,4,0.633676788
SPD_RS01520,GO:0098739,5,3,0.633676788
SPD_RS01540,GO:0006807,2,2,0.5785902999999999
SPD_RS01540,GO:0044237,2,2,0.58766056
SPD_RS01540,GO:0044238,2,2,0.6604810400000001
SPD_RS01540,GO:0071704,2,2,0.7365909179999999
SPD_RS01550,GO:0006807,2,2,0.575222406
SPD_RS01550,GO:0044237,2,2,0.578009132
SPD_RS01550,GO:0044238,2,2,0.647816108
SPD_RS01550,GO:0071704,2,2,0.719802058
SPD_RS01655,GO:0006807,2,2,0.574509814
SPD_RS01655,GO:0044237,2,2,0.5825971000000001
SPD_RS01655,GO:0044238,2,2,0.6542803100000001
SPD_RS01655,GO:0071704,2,2,0.7337956319999999
SPD_RS01705,GO:0006807,2,2,0.57568798
SPD_RS01705,GO:0044237,2,2,0.5848604319999999
SPD_RS01705,GO:0044238,2,2,0.652069496
SPD_RS01705,GO:0071704,2,2,0.72598354
SPD_RS01750,GO:0005975,3,3,0.470881858
SPD_RS01750,GO:0006807,2,2,0.573383408
SPD_RS01750,GO:0044237,2,2,0.575903692
SPD_RS01750,GO:0044238,2,2,0.64314982
SPD_RS01750,GO:0071704,2,2,0.709031288
SPD_RS01810,GO:0006807,2,2,0.569717014
SPD_RS01810,GO:0044237,2,2,0.57110112
SPD_RS01810,GO:0044238,2,2,0.634432536
SPD_RS01810,GO:0071704,2,2,0.6952057519999999
SPD_RS01930,GO:0006807,2,2,0.578731968
SPD_RS01930,GO:0044237,2,2,0.58543604
SPD_RS01930,GO:0044238,2,2,0.6574827799999999
SPD_RS01930,GO:0071704,2,2,0.7320202320000001
SPD_RS02115,GO:0006807,2,2,0.5811147759999999
SPD_RS02115,GO:0044237,2,2,0.588305394
SPD_RS02115,GO:0044238,2,2,0.662152234
SPD_RS02115,GO:0071704,2,2,0.7365729539999999
SPD_RS02205,GO:0006807,2,2,0.5715318039999999
SPD_RS02205,GO:0044237,2,2,0.5745738319999999
SPD_RS02205,GO:0044238,2,2,0.638766476
SPD_RS02205,GO:0071704,2,2,0.7032023079999999
SPD_RS02220,GO:0006807,2,2,0.574183444
SPD_RS02220,GO:0044237,2,2,0.5763441200000001
SPD_RS02220,GO:0044238,2,2,0.6434298
SPD_RS02220,GO:0071704,2,2,0.7130480320000001
SPD_RS02235,GO:0006807,2,2,0.57664206
SPD_RS02235,GO:0044237,2,2,0.5833666479999999
SPD_RS02235,GO:0044238,2,2,0.6525094300000001
SPD_RS02235,GO:0071704,2,2,0.7251600340000001
SPD_RS02270,GO:0006807,2,2,0.5769903019999999
SPD_RS02270,GO:0044237,2,2,0.5878583559999999
SPD_RS02270,GO:0044238,2,2,0.660968722
SPD_RS02270,GO:0071704,2,2,0.742350118
SPD_RS02325,GO:0006807,2,2,0.57800441
SPD_RS02325,GO:0044237,2,2,0.58340116
SPD_RS02325,GO:0044238,2,2,0.65412949
SPD_RS02325,GO:0071704,2,2,0.72666758
SPD_RS02360,GO:0006807,2,2,0.5750724220000001
SPD_RS02360,GO:0044237,2,2,0.5795750399999999
SPD_RS02360,GO:0044238,2,2,0.647284542
SPD_RS02360,GO:0071704,2,2,0.71611223
SPD_RS02365,GO:0006807,2,2,0.576510908
SPD_RS02365,GO:0044237,2,2,0.5827013099999999
SPD_RS02365,GO:0044238,2,2,0.651512992
SPD_RS02365,GO:0071704,2,2,0.72264112
SPD_RS02395,GO:0006807,2,2,0.576658018
SPD_RS02395,GO:0044237,2,2,0.5822428599999999
SPD_RS02395,GO:0044238,2,2,0.6513734680000001
SPD_RS02395,GO:0071704,2,2,0.724194764
SPD_RS02400,GO:0006807,2,2,0.578263678
SPD_RS02400,GO:0044237,2,2,0.584009812
SPD_RS02400,GO:0044238,2,2,0.6547566400000001
SPD_RS02400,GO:0071704,2,2,0.72804515
SPD_RS02460,GO:0006807,2,2,0.5774545139999999
SPD_RS02460,GO:0044237,2,2,0.584238482
SPD_RS02460,GO:0044238,2,2,0.654367108
SPD_RS02460,GO:0071704,2,2,0.72614834
SPD_RS02490,GO:0006807,2,2,0.5742568560000001
SPD_RS02490,GO:0006810,3,3,0.7807960780000001
SPD_RS02490,GO:0008643,5,5,0.7807960780000001
SPD_RS02490,GO:0009401,8,5,0.7807960780000001
SPD_RS02490,GO:0034219,6,3,0.7807960780000001
SPD_RS02490,GO:0044237,2,2,0.5829897340000001
SPD_RS02490,GO:0044238,2,2,0.65297322
SPD_RS02490,GO:0051234,2,2,0.7807960780000001
SPD_RS02490,GO:0055085,4,2,0.7807960780000001
SPD_RS02490,GO:0071702,4,4,0.7807960780000001
SPD_RS02490,GO:0071704,2,2,0.729069442
SPD_RS02490,GO:0098657,4,4,0.7807960780000001
SPD_RS02490,GO:0098704,7,4,0.7807960780000001
SPD_RS02490,GO:0098739,5,3,0.7807960780000001
SPD_RS02555,GO:0006807,2,2,0.581039816
SPD_RS02555,GO:0044237,2,2,0.59310566
SPD_RS02555,GO:0044238,2,2,0.666053954
SPD_RS02555,GO:0071704,2,2,0.743252644
SPD_RS02615,GO:0006807,2,2,0.58110063
SPD_RS02615,GO:0044237,2,2,0.5898121639999999
SPD_RS02615,GO:0044238,2,2,0.6632352220000001
SPD_RS02615,GO:0071704,2,2,0.7378327200000001
SPD_RS02635,GO:0006807,2,2,0.5753103860000001
SPD_RS02635,GO:0044237,2,2,0.579728188
SPD_RS02635,GO:0044238,2,2,0.64771462
SPD_RS02635,GO:0071704,2,2,0.7171119079999999
SPD_RS02640,GO:0006807,2,2,0.5753084439999999
SPD_RS02640,GO:0044237,2,2,0.5772355819999999
SPD_RS02640,GO:0044238,2,2,0.64571848
SPD_RS02640,GO:0071704,2,2,0.7129552600000001
SPD_RS02645,GO:0006807,2,2,0.57442967
SPD_RS02645,GO:0044237,2,2,0.57759052
SPD_RS02645,GO:0044238,2,2,0.644314868
SPD_RS02645,GO:0071704,2,2,0.7108198659999999
SPD_RS02655,GO:0006807,2,2,0.574570294
SPD_RS02655,GO:0044237,2,2,0.57831658
SPD_RS02655,GO:0044238,2,2,0.645481062
SPD_RS02655,GO:0071704,2,2,0.712219186
SPD_RS02790,GO:0006807,2,2,0.57636316
SPD_RS02790,GO:0006810,3,3,0.5116364280000001
SPD_RS02790,GO:0044237,2,2,0.581381704
SPD_RS02790,GO:0044238,2,2,0.65000246
SPD_RS02790,GO:0051234,2,2,0.5116364280000001
SPD_RS02790,GO:0071702,4,4,0.4979331760000001
SPD_RS02790,GO:0071704,2,2,0.7195374139999999
SPD_RS02910,GO:0006807,2,2,0.575251876
SPD_RS02910,GO:0044237,2,2,0.58126938
SPD_RS02910,GO:0044238,2,2,0.648655096
SPD_RS02910,GO:0071704,2,2,0.718729702
SPD_RS03070,GO:0006807,2,2,0.575340666
SPD_RS03070,GO:0044237,2,2,0.5790965680000001
SPD_RS03070,GO:0044238,2,2,0.646786012
SPD_RS03070,GO:0071704,2,2,0.7144714600000001
SPD_RS03210,GO:0006807,2,2,0.5729378140000001
SPD_RS03210,GO:0044237,2,2,0.575474236
SPD_RS03210,GO:0044238,2,2,0.640168594
SPD_RS03210,GO:0071704,2,2,0.704663072
SPD_RS03290,GO:0006807,2,2,0.575353388
SPD_RS03290,GO:0006810,3,3,0.66844364
SPD_RS03290,GO:0044237,2,2,0.58094754
SPD_RS03290,GO:0044238,2,2,0.6479246300000001
SPD_RS03290,GO:0051234,2,2,0.66844364
SPD_RS03290,GO:0071702,4,4,0.5448955740000001
SPD_RS03290,GO:0071704,2,2,0.71654485
SPD_RS03295,GO:0006807,2,2,0.57455903
SPD_RS03295,GO:0044237,2,2,0.5794723320000001
SPD_RS03295,GO:0044238,2,2,0.6458081640000001
SPD_RS03295,GO:0071704,2,2,0.7128160520000001
SPD_RS03300,GO:0006807,2,2,0.57501387
SPD_RS03300,GO:0044237,2,2,0.57938459
SPD_RS03300,GO:0044238,2,2,0.646240208
SPD_RS03300,GO:0071704,2,2,0.713405946
SPD_RS03330,GO:0006807,2,2,0.569345622
SPD_RS03330,GO:0006810,3,3,0.4887965999999999
SPD_RS03330,GO:0044237,2,2,0.565588086
SPD_RS03330,GO:0044238,2,2,0.6285180560000001
SPD_RS03330,GO:0051234,2,2,0.4907876479999999
SPD_RS03330,GO:0071704,2,2,0.68834239
SPD_RS03435,GO:0006807,2,2,0.5714052000000001
SPD_RS03435,GO:0044237,2,2,0.5723158460000001
SPD_RS03435,GO:0044238,2,2,0.635444668
SPD_RS03435,GO:0071704,2,2,0.69851309
SPD_RS03505,GO:0006807,2,2,0.577907172
SPD_RS03505,GO:0044237,2,2,0.582200822
SPD_RS03505,GO:0044238,2,2,0.652056448
SPD_RS03505,GO:0071704,2,2,0.723343886
SPD_RS03595,GO:0006807,2,2,0.5747849979999999
SPD_RS03595,GO:0044237,2,2,0.57615991
SPD_RS03595,GO:0044238,2,2,0.6429130839999999
SPD_RS03595,GO:0071704,2,2,0.709653364
SPD_RS03620,GO:0006807,2,2,0.572909488
SPD_RS03620,GO:0006810,3,3,0.581485316
SPD_RS03620,GO:0044237,2,2,0.5787358859999999
SPD_RS03620,GO:0044238,2,2,0.647620992
SPD_RS03620,GO:0051234,2,2,0.581485316
SPD_RS03620,GO:0071704,2,2,0.72054344
SPD_RS03675,GO:0006807,2,2,0.57559472
SPD_RS03675,GO:0044237,2,2,0.583669452
SPD_RS03675,GO:0044238,2,2,0.6559134240000001
SPD_RS03675,GO:0071704,2,2,0.733095726
SPD_RS03730,GO:0006807,2,2,0.573456092
SPD_RS03730,GO:0044237,2,2,0.5767865600000001
SPD_RS03730,GO:0044238,2,2,0.642063268
SPD_RS03730,GO:0071704,2,2,0.712005864
SPD_RS03765,GO:0006807,2,2,0.574695964
SPD_RS03765,GO:0044237,2,2,0.5794329540000001
SPD_RS03765,GO:0044238,2,2,0.645806532
SPD_RS03765,GO:0071704,2,2,0.713808566
SPD_RS03785,GO:0006807,2,2,0.575039292
SPD_RS03785,GO:0044237,2,2,0.582241896
SPD_RS03785,GO:0044238,2,2,0.653262758
SPD_RS03785,GO:0071704,2,2,0.7281584160000001
SPD_RS03840,GO:0006807,2,2,0.5740444
SPD_RS03840,GO:0044237,2,2,0.58358349
SPD_RS03840,GO:0044238,2,2,0.6525757999999999
SPD_RS03840,GO:0071704,2,2,0.731957912
SPD_RS03865,GO:0006807,2,2,0.5739549780000001
SPD_RS03865,GO:0009058,2,2,0.540191884
SPD_RS03865,GO:0009059,4,4,0.540191884
SPD_RS03865,GO:0009889,4,4,0.540191884
SPD_RS03865,GO:0009892,4,4,0.4703900479999999
SPD_RS03865,GO:0010468,5,5,0.537046772
SPD_RS03865,GO:0010556,5,5,0.540191884
SPD_RS03865,GO:0019222,3,3,0.5674514159999999
SPD_RS03865,GO:0031323,4,4,0.562927726
SPD_RS03865,GO:0031324,5,5,0.4703900479999999
SPD_RS03865,GO:0031326,5,5,0.4732115299999999
SPD_RS03865,GO:0043170,3,3,0.543154616
SPD_RS03865,GO:0044237,2,2,0.5803908480000001
SPD_RS03865,GO:0044238,2,2,0.6463304
SPD_RS03865,GO:0044249,3,3,0.4732115299999999
SPD_RS03865,GO:0048519,3,3,0.4703900479999999
SPD_RS03865,GO:0048523,4,4,0.4703900479999999
SPD_RS03865,GO:0050789,2,2,0.5674514159999999
SPD_RS03865,GO:0050794,3,3,0.562927726
SPD_RS03865,GO:0051171,4,4,0.564589292
SPD_RS03865,GO:0060255,4,4,0.543154616
SPD_RS03865,GO:0071704,2,2,0.721707276
SPD_RS03865,GO:0080090,4,4,0.55607342
SPD_RS03865,GO:1901576,3,3,0.540191884
SPD_RS03955,GO:0006807,2,2,0.57590626
SPD_RS03955,GO:0044237,2,2,0.57960914
SPD_RS03955,GO:0044238,2,2,0.6475488420000001
SPD_RS03955,GO:0071704,2,2,0.7162343800000001
SPD_RS04045,GO:0006807,2,2,0.572764
SPD_RS04045,GO:0044237,2,2,0.57261912
SPD_RS04045,GO:0044238,2,2,0.6365710680000001
SPD_RS04045,GO:0071704,2,2,0.7012659680000001
SPD_RS04080,GO:0006793,3,3,0.52746304
SPD_RS04080,GO:0006796,4,4,0.509126768
SPD_RS04080,GO:0006807,2,2,0.57240486
SPD_RS04080,GO:0044237,2,2,0.571538026
SPD_RS04080,GO:0044238,2,2,0.635369596
SPD_RS04080,GO:0071704,2,2,0.69965648
SPD_RS04240,GO:0006807,2,2,0.56994316
SPD_RS04240,GO:0044237,2,2,0.5753806079999999
SPD_RS04240,GO:0044238,2,2,0.64027042
SPD_RS04240,GO:0071704,2,2,0.709254528
SPD_RS04260,GO:0006807,2,2,0.574367826
SPD_RS04260,GO:0044237,2,2,0.5767144140000001
SPD_RS04260,GO:0044238,2,2,0.642439622
SPD_RS04260,GO:0071704,2,2,0.7090043899999999
SPD_RS04265,GO:0006807,2,2,0.5724367800000001
SPD_RS04265,GO:0044237,2,2,0.5732602320000001
SPD_RS04265,GO:0044238,2,2,0.637312172
SPD_RS04265,GO:0071704,2,2,0.7012315119999999
SPD_RS04280,GO:0006807,2,2,0.5704261620000001
SPD_RS04280,GO:0044237,2,2,0.5748981100000001
SPD_RS04280,GO:0044238,2,2,0.639057932
SPD_RS04280,GO:0071704,2,2,0.7110501040000001
SPD_RS04510,GO:0006807,2,2,0.575761744
SPD_RS04510,GO:0044237,2,2,0.5787711059999999
SPD_RS04510,GO:0044238,2,2,0.64600579
SPD_RS04510,GO:0071704,2,2,0.71327975
SPD_RS04555,GO:0006807,2,2,0.573811048
SPD_RS04555,GO:0044237,2,2,0.57517248
SPD_RS04555,GO:0044238,2,2,0.641072096
SPD_RS04555,GO:0071704,2,2,0.705208616
SPD_RS04750,GO:0006807,2,2,0.576689142
SPD_RS04750,GO:0044237,2,2,0.577093866
SPD_RS04750,GO:0044238,2,2,0.64684876
SPD_RS04750,GO:0071704,2,2,0.716109012
SPD_RS04755,GO:0006807,2,2,0.573785076
SPD_RS04755,GO:0044237,2,2,0.571197656
SPD_RS04755,GO:0044238,2,2,0.6384745940000001
SPD_RS04755,GO:0050789,2,2,0.478243346
SPD_RS04755,GO:0071704,2,2,0.7035312519999999
SPD_RS04805,GO:0006139,4,3,0.847629188
SPD_RS04805,GO:0006355,9,6,0.8211669800000001
SPD_RS04805,GO:0006725,3,3,0.847629188
SPD_RS04805,GO:0006807,2,2,0.852585128
SPD_RS04805,GO:0009058,2,2,0.8211669800000001
SPD_RS04805,GO:0009059,4,4,0.8211669800000001
SPD_RS04805,GO:0009889,4,4,0.8211669800000001
SPD_RS04805,GO:0009892,4,4,0.4811331200000001
SPD_RS04805,GO:0010468,5,5,0.8211669800000001
SPD_RS04805,GO:0010556,5,5,0.8211669800000001
SPD_RS04805,GO:0016070,6,5,0.8211669800000001
SPD_RS04805,GO:0018130,4,4,0.8211669800000001
SPD_RS04805,GO:0019219,5,5,0.847629188
SPD_RS04805,GO:0019222,3,3,0.852585128
SPD_RS04805,GO:0019438,4,4,0.8211669800000001
SPD_RS04805,GO:0031323,4,4,0.847629188
SPD_RS04805,GO:0031324,5,5,0.4811331200000001
SPD_RS04805,GO:0031326,5,5,0.8211669800000001
SPD_RS04805,GO:0032774,7,5,0.8211669800000001
SPD_RS04805,GO:0034641,3,3,0.847629188
SPD_RS04805,GO:0034654,5,4,0.8211669800000001
SPD_RS04805,GO:0043170,3,3,0.8211669800000001
SPD_RS04805,GO:0044237,2,2,0.847629188
SPD_RS04805,GO:0044238,2,2,0.847629188
SPD_RS04805,GO:0044249,3,3,0.8211669800000001
SPD_RS04805,GO:0044271,4,4,0.8211669800000001
SPD_RS04805,GO:0046483,3,3,0.847629188
SPD_RS04805,GO:0048519,3,3,0.4811331200000001
SPD_RS04805,GO:0048523,4,4,0.4811331200000001
SPD_RS04805,GO:0050789,2,2,0.852585128
SPD_RS04805,GO:0050794,3,3,0.847629188
SPD_RS04805,GO:0051171,4,4,0.852585128
SPD_RS04805,GO:0051252,6,5,0.8211669800000001
SPD_RS04805,GO:0060255,4,4,0.8211669800000001
SPD_RS04805,GO:0071704,2,2,0.847629188
SPD_RS04805,GO:0080090,4,4,0.847629188
SPD_RS04805,GO:0090304,5,4,0.8211669800000001
SPD_RS04805,GO:1901360,3,3,0.847629188
SPD_RS04805,GO:1901362,4,4,0.8211669800000001
SPD_RS04805,GO:1901576,3,3,0.8211669800000001
SPD_RS04805,GO:2001141,7,6,0.8211669800000001
SPD_RS04960,GO:0006807,2,2,0.573152316
SPD_RS04960,GO:0044237,2,2,0.569674218
SPD_RS04960,GO:0044238,2,2,0.634589496
SPD_RS04960,GO:0071704,2,2,0.694338328
SPD_RS04980,GO:0006807,2,2,0.5717018320000001
SPD_RS04980,GO:0044237,2,2,0.5690986840000001
SPD_RS04980,GO:0044238,2,2,0.6338974079999999
SPD_RS04980,GO:0071704,2,2,0.697782978
SPD_RS05005,GO:0006807,2,2,0.572051748
SPD_RS05005,GO:0044237,2,2,0.57074476
SPD_RS05005,GO:0044238,2,2,0.6342553860000001
SPD_RS05005,GO:0071704,2,2,0.6972813739999999
SPD_RS05070,GO:0006807,2,2,0.573813922
SPD_RS05070,GO:0044237,2,2,0.5705167879999999
SPD_RS05070,GO:0044238,2,2,0.636613836
SPD_RS05070,GO:0071704,2,2,0.69898672
SPD_RS05075,GO:0006807,2,2,0.5715287840000001
SPD_RS05075,GO:0044237,2,2,0.5685713020000001
SPD_RS05075,GO:0044238,2,2,0.6317488680000001
SPD_RS05075,GO:0071704,2,2,0.693741906
SPD_RS05195,GO:0006807,2,2,0.57332512
SPD_RS05195,GO:0044237,2,2,0.573253502
SPD_RS05195,GO:0044238,2,2,0.637928054
SPD_RS05195,GO:0071704,2,2,0.7026946479999999
SPD_RS05260,GO:0006807,2,2,0.571962774
SPD_RS05260,GO:0044237,2,2,0.576989028
SPD_RS05260,GO:0044238,2,2,0.6441134399999999
SPD_RS05260,GO:0071704,2,2,0.7156562360000001
SPD_RS05310,GO:0006807,2,2,0.5734464779999999
SPD_RS05310,GO:0006810,3,3,0.6449109780000001
SPD_RS05310,GO:0008643,5,5,0.4813718139999999
SPD_RS05310,GO:0034219,6,3,0.4813718139999999
SPD_RS05310,GO:0044237,2,2,0.5721480400000001
SPD_RS05310,GO:0044238,2,2,0.6374137400000001
SPD_RS05310,GO:0051234,2,2,0.6449109780000001
SPD_RS05310,GO:0055085,4,2,0.629714286
SPD_RS05310,GO:0071702,4,4,0.4813718139999999
SPD_RS05310,GO:0071704,2,2,0.7025544
SPD_RS05310,GO:0098657,4,4,0.639847732
SPD_RS05310,GO:0098739,5,3,0.629714286
SPD_RS05420,GO:0006807,2,2,0.5712653879999999
SPD_RS05420,GO:0044237,2,2,0.572963928
SPD_RS05420,GO:0044238,2,2,0.640316192
SPD_RS05420,GO:0071704,2,2,0.71072967
SPD_RS05465,GO:0006807,2,2,0.57313662
SPD_RS05465,GO:0044237,2,2,0.572825032
SPD_RS05465,GO:0044238,2,2,0.6381738480000001
SPD_RS05465,GO:0071704,2,2,0.70149627
SPD_RS05555,GO:0006807,2,2,0.566607378
SPD_RS05555,GO:0044237,2,2,0.5654796679999999
SPD_RS05555,GO:0044238,2,2,0.627904162
SPD_RS05555,GO:0071704,2,2,0.692321074
SPD_RS05745,GO:0006807,2,2,0.57163598
SPD_RS05745,GO:0044237,2,2,0.571492838
SPD_RS05745,GO:0044238,2,2,0.64085203
SPD_RS05745,GO:0071704,2,2,0.7115033759999999
SPD_RS05960,GO:0006807,2,2,0.569312206
SPD_RS05960,GO:0044237,2,2,0.5670425020000001
SPD_RS05960,GO:0044238,2,2,0.6354057479999999
SPD_RS05960,GO:0071704,2,2,0.701559568
SPD_RS06105,GO:0006807,2,2,0.5721304540000001
SPD_RS06105,GO:0044237,2,2,0.570763952
SPD_RS06105,GO:0044238,2,2,0.641139984
SPD_RS06105,GO:0071704,2,2,0.71188942
SPD_RS06185,GO:0006807,2,2,0.5689823940000001
SPD_RS06185,GO:0006810,3,3,0.6099552320000001
SPD_RS06185,GO:0044237,2,2,0.56689967
SPD_RS06185,GO:0044238,2,2,0.635400604
